TIMESTAMP,NAME,PROPERTY,ACTUAL,COMPANYTYPE,FUELTYPE,FUELTHAINAME,FUELENGNAME
2024-01-01T00:00:00,KN-C21,Weight from PTT Reading (MMSCF),73.41902,IPP,GAS,ก๊าซธรรมชาติขนอม,Khanom Natural Gas
2024-01-01T00:00:00,KN-C21,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-01T00:00:00,KN-C22,Weight from PTT Reading (MMSCF),16.58098,IPP,GAS,ก๊าซธรรมชาติขนอม,Khanom Natural Gas
2024-01-01T00:00:00,KN-C22,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-01T00:00:00,LTK-H3,Release (MCM),0.27,EGAT,HYDRO,น้ำ,Water
2024-01-01T00:00:00,LTK-H4,Release (MCM),0.6900000000000001,EGAT,HYDRO,น้ำ,Water
2024-01-01T00:00:00,LTK     LTK-P4,Release (MCM),-0.459,EGAT,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XPXN-H1,Release (MCM),0.369,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XPXN-H2,Release (MCM),0.5860000000000001,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XPXN-H3,Release (MCM),0.24400000000000002,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,NNP1-H1,Release (MCM),2.21,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,NNP1-H2,Release (MCM),2.21,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H2,Release (MCM),40.805,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H3,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H4,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H5,Release (MCM),40.648,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H6,Release (MCM),40.549,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,XYB-H7,Release (MCM),26.544,Foreign,HYDRO,น้ำ,Water
2024-01-01T00:00:00,LTK     LTK-P3,Release (MCM),-1.612,EGAT,HYDRO,น้ำ,Water
2024-01-01T00:00:00,SB-C41,Weight from PTT Reading (MMSCF),25.537917,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-01T00:00:00,SB-C41,Weight from PTT Reading (MMSCF),61.090585,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-01T00:00:00,SB-C41,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-01T00:00:00,SB-C42,Weight from PTT Reading (MMSCF),25.462083,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,GUT-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,GUT-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,GNS-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,GNS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,GNS-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,GNS-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,GOC-T1,Consumption(Coal) (Ton),6357.58,IPP,COAL,ถ่านหิน,Coal
2024-01-08T00:00:00,NRS-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-08T00:00:00,THB-H3,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-08T00:00:00,GPS-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,GPS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,CHN-C21,Weight from PTT Reading (MMSCF),63.688508,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-08T00:00:00,CHN-C21,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,CHN-C22,Weight from PTT Reading (MMSCF),64.275202,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-08T00:00:00,CHN-C22,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,WN-C4,Weight from PTT Reading (MMSCF),34.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,WN-C4,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,HSA-T1,Consumption(Coal) (Ton),13085.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-08T00:00:00,HSA-T2,Consumption(Coal) (Ton),13131.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-08T00:00:00,HSA-T3,Consumption(Coal) (Ton),0.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-08T00:00:00,NB-C21,Weight from PTT Reading (MMSCF),0.832785,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,NB-C21,Weight from PTT Reading (MMSCF),1.95399,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-08T00:00:00,NB-C21,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,NB-C22,Weight from PTT Reading (MMSCF),16.450157,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-08T00:00:00,NB-C22,Weight from PTT Reading (MMSCF),38.59363,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-08T00:00:00,NB-C22,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-08T00:00:00,KN-C21,Weight from PTT Reading (MMSCF),72.919501,IPP,GAS,ก๊าซธรรมชาติขนอม,Khanom Natural Gas
2024-01-08T00:00:00,KN-C21,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,MM-T11,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,MM-T12,Consumption(Coal) (Ton),5586.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-15T00:00:00,MM-T12,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,MM-T13,Consumption(Coal) (Ton),5712.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-15T00:00:00,MM-T13,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,LTK     LTK-P2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 0.5 %,0.5% BUNKER OIL
2024-01-15T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,PALM OIL,น้ำมันปาล์ม,Palm Oil
2024-01-15T00:00:00,RPCL-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-15T00:00:00,RPCL-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,RPCL-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-15T00:00:00,RPCL-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,CHN-C1,Weight from PTT Reading (MMSCF),0.009027,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-15T00:00:00,CHN-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),5.192131,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),63.297658,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-15T00:00:00,SB-C3,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,TN-H1,Release (MCM),2.08,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,TN-H2,Release (MCM),4.97,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SNR-H1,Release (MCM),3.16,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SNR-H2,Release (MCM),4.45,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SNR-H3,Release (MCM),0.96,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SNR-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SNR-H5,Release (MCM),0.76,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H1,Release (MCM),3.85,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H2,Release (MCM),3.77,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H3,Release (MCM),4.16,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H4,Release (MCM),4.07,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H5,Release (MCM),4.14,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BB-H6,Release (MCM),4.51,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BKG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BKG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BKG-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BLG-H1,Release (MCM),2.2800000000000002,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BLG-H2,Release (MCM),3.48,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BLG-H3,Release (MCM),2.3000000000000003,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BY-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BY-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BY-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,CLB-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,CLB-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,LTK-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,LTK-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NP-H1,Release (MCM),0.11,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NP-H2,Release (MCM),0.2,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,PMN-H1,Release (MCM),2.97,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,PMN-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,PMN-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,PMN-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,RPB-H1,Release (MCM),2.3000000000000003,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,RPB-H2,Release (MCM),2.2600000000000002,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,RPB-H3,Release (MCM),0.45,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SK-H1,Release (MCM),3.36,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SK-H2,Release (MCM),3.35,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SK-H3,Release (MCM),1.7,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SK-H4,Release (MCM),3.77,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SRD-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SRD-H2,Release (MCM),1.05,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,SRD-H3,Release (MCM),1.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,UR-H1,Release (MCM),2.24,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,UR-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,UR-H3,Release (MCM),3.77,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,VRK-H1,Release (MCM),4.88,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,VRK-H2,Release (MCM),6.07,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,VRK-H3,Release (MCM),4.0600000000000005,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,MNG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,MNG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,BPK-C5,Weight from PTT Reading (MMSCF),40.807465,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,BPK-C5,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,NTN2-H1,Release (MCM),4.665,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NTN2-H2,Release (MCM),4.665,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NTN2-H3,Release (MCM),4.665,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NTN2-H4,Release (MCM),4.665,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,THB-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,THB-H2,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,HHO-H1,Release (MCM),0.369,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,HHO-H2,Release (MCM),0.369,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),9.351123,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),112.834439,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-15T00:00:00,NB-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,NNG2-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NNG2-H2,Release (MCM),1.108,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,NNG2-H3,Release (MCM),3.87,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,KNO-H1,Release (MCM),2.27,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,KNO-H2,Release (MCM),2.12,EGAT,HYDRO,น้ำ,Water
2024-01-15T00:00:00,GUT-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,GUT-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,GUT-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,GUT-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,GNS-C1,Weight from PTT Reading (MMSCF),53.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,GNS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,GNS-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,GNS-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,GOC-T1,Consumption(Coal) (Ton),0.0,IPP,COAL,ถ่านหิน,Coal
2024-01-15T00:00:00,THB-H3,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-15T00:00:00,GPS-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-15T00:00:00,GPS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,CHN-C21,Weight from PTT Reading (MMSCF),58.233197,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-15T00:00:00,CHN-C21,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,CHN-C22,Weight from PTT Reading (MMSCF),58.757776,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-15T00:00:00,CHN-C22,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-15T00:00:00,WN-C4,Weight from PTT Reading (MMSCF),73.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-21T00:00:00,RPCL-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-21T00:00:00,RPCL-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,RPCL-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-21T00:00:00,RPCL-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,CHN-C1,Weight from PTT Reading (MMSCF),0.009049999999999999,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-21T00:00:00,CHN-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-21T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-21T00:00:00,SB-C3,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,TN-H1,Release (MCM),4.1,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,TN-H2,Release (MCM),4.92,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SNR-H1,Release (MCM),3.3200000000000003,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SNR-H2,Release (MCM),4.23,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SNR-H3,Release (MCM),1.81,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SNR-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SNR-H5,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H1,Release (MCM),4.24,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H2,Release (MCM),4.2700000000000005,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H3,Release (MCM),5.24,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H4,Release (MCM),4.18,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H5,Release (MCM),4.29,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BB-H6,Release (MCM),4.26,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BKG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BKG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BKG-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BLG-H1,Release (MCM),1.73,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BLG-H2,Release (MCM),0.54,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BLG-H3,Release (MCM),1.73,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BY-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BY-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BY-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,CLB-H1,Release (MCM),0.28,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,CLB-H2,Release (MCM),0.53,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,LTK-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,LTK-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NP-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NP-H2,Release (MCM),0.3,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,PMN-H1,Release (MCM),4.18,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,PMN-H2,Release (MCM),3.99,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,PMN-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,PMN-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,RPB-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,RPB-H2,Release (MCM),1.6600000000000001,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,RPB-H3,Release (MCM),2.25,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SK-H1,Release (MCM),2.92,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SK-H2,Release (MCM),4.5600000000000005,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SK-H3,Release (MCM),3.96,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SK-H4,Release (MCM),2.56,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SRD-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SRD-H2,Release (MCM),0.9,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,SRD-H3,Release (MCM),1.21,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,UR-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,UR-H2,Release (MCM),5.11,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,UR-H3,Release (MCM),0.93,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,VRK-H1,Release (MCM),4.83,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,VRK-H2,Release (MCM),5.87,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,VRK-H3,Release (MCM),7.41,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,MNG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,MNG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,BPK-C5,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-21T00:00:00,BPK-C5,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,NTN2-H1,Release (MCM),2.16,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NTN2-H2,Release (MCM),2.16,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NTN2-H3,Release (MCM),2.16,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NTN2-H4,Release (MCM),2.16,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,THB-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,THB-H2,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,HHO-H1,Release (MCM),0.29500000000000004,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,HHO-H2,Release (MCM),0.29500000000000004,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),6.812513999999999,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-21T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),117.76612399999999,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-21T00:00:00,NB-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-21T00:00:00,NNG2-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NNG2-H2,Release (MCM),1.1360000000000001,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,NNG2-H3,Release (MCM),3.4410000000000003,Foreign,HYDRO,น้ำ,Water
2024-01-21T00:00:00,KNO-H1,Release (MCM),2.58,EGAT,HYDRO,น้ำ,Water
2024-01-21T00:00:00,KNO-H2,Release (MCM),2.54,EGAT,HYDRO,น้ำ,Water
